,utcdate,utctime,alt,speed_mph,n_sats
4062948,2021-11-19,,228,36866.562801,12
4063226,2021-11-19,,228,37067.887005,12
4063493,2021-11-19,,228,37302.765243,12
4063767,2021-11-19,,228,36531.022461,12
4064036,2021-11-19,,228,36027.711951,12
4064312,2021-11-19,,228,34987.536897,12
4064581,2021-11-19,,229,33712.483605,12
4064857,2021-11-19,,229,32807.146058,12
4065131,2021-11-19,,229,31297.214528,12
4065408,2021-11-19,,229,30961.674188,12
4065676,2021-11-19,,229,29720.17493,12
4065957,2021-11-19,,230,28579.337774,12
4066232,2021-11-19,,230,26968.744142,12
4066508,2021-11-19,,230,27035.85221,12
4066783,2021-11-19,,230,25962.123122,12
4067196,2021-11-19,,230,24452.812963,12
4067472,2021-11-19,,231,23915.948419,12
4067746,2021-11-19,,231,23915.948419,12
4068022,2021-11-19,,231,23915.948419,12
4068297,2021-11-19,,231,24050.164555,12
4068573,2021-11-19,,231,24419.258929,12
4068848,2021-11-19,,231,24620.583133,12
4069124,2021-11-19,,231,24486.366997,12
4069536,2021-11-19,,231,24553.475065,12
4069811,2021-11-19,,231,25157.447677,12
4070100,2021-11-19,,231,25258.109779,12
4070375,2021-11-19,,231,25962.123122,12
4070650,2021-11-19,,231,26633.203802,12
4070925,2021-11-19,,231,27170.068346,12
4071194,2021-11-19,,231,27203.62238,12
4071469,2021-11-19,,231,27606.270788,12
4071738,2021-11-19,,232,28277.351468,12
4072017,2021-11-19,,232,28981.986182,12
4072292,2021-11-19,,232,29552.40476,12
4072563,2021-11-19,,232,30793.904018,12
4072844,2021-11-19,,232,31330.768562,12
4073119,2021-11-19,,232,32236.72748,12
4073392,2021-11-19,,232,32505.159752,12
4073666,2021-11-19,,231,32907.80816,12
4073934,2021-11-19,,231,33309.835197,12
4074216,2021-11-19,,231,33846.699741000004,12
4074491,2021-11-19,,230,34316.456217,12
4074769,2021-11-19,,230,35625.063543000004,12
4075036,2021-11-19,,230,35859.941781,12
4075317,2021-11-19,,229,35893.495815,12
4075592,2021-11-19,,229,35859.941781,12
4075867,2021-11-19,,229,36061.265985,12
4076150,2021-11-19,,229,35255.969169,12
4076418,2021-11-19,,228,34618.442523,12
4076693,2021-11-19,,228,33611.821503,12
4076976,2021-11-19,,228,33242.727129,12
4077251,2021-11-19,,228,32874.254126,12
4077520,2021-11-19,,228,32337.389582,12
4077788,2021-11-19,,228,31901.18714,12
4078064,2021-11-19,,228,31699.862936,12
4078331,2021-11-19,,228,30122.823338000002,12
4078615,2021-11-19,,228,29552.40476,12
4078882,2021-11-19,,228,28881.32408,12
4079158,2021-11-19,,228,28780.661978,12
4079433,2021-11-19,,229,28612.891808,12
4079716,2021-11-19,,229,28948.432148,12
4079983,2021-11-19,,229,26062.785224,12
4080267,2021-11-19,,229,29955.053168,12
4080535,2021-11-19,,229,30995.228222,12
4080817,2021-11-19,,229,31062.33629,12
4081085,2021-11-19,,229,28713.55391,12
4081360,2021-11-19,,229,32035.403276,12
4081636,2021-11-19,,230,32807.146058,12
4081911,2021-11-19,,230,33242.727129,12
4082184,2021-11-19,,230,35591.509509,12
4082461,2021-11-19,,230,37134.995073,12
4082737,2021-11-19,,230,37638.305583,12
4083011,2021-11-19,,230,38007.399957,12
4083287,2021-11-19,,229,39383.115351,12
4083562,2021-11-19,,229,40490.398473,12
4083837,2021-11-19,,229,673.566164,12
4084121,2021-11-19,,228,673.566164,12
4084390,2021-11-19,,228,941.998436,12
4084670,2021-11-19,,227,1109.768606,12
4084942,2021-11-19,,227,1613.079116,12
4085351,2021-11-19,,226,1847.9573540000001,12
4085622,2021-11-19,,225,2082.835592,12
4085897,2021-11-19,,224,2653.25417,12
4086164,2021-11-19,,224,3156.56468,12
4086443,2021-11-19,,223,3693.429224,12
4086715,2021-11-19,,223,4096.077632,12
4086990,2021-11-19,,222,4230.2937680000005,12
4087262,2021-11-19,,222,4834.26638,12
4087529,2021-11-19,,221,5102.698652,12
4087802,2021-11-19,,221,5304.0228560000005,12
4088080,2021-11-19,,220,5807.333366,12
4088351,2021-11-19,,219,6478.414046,12
4088625,2021-11-19,,219,7250.156828,12
4088892,2021-11-19,,218,7082.386658,12
4089169,2021-11-19,,218,7350.81893,12
4089453,2021-11-19,,217,8189.048409,12
4089720,2021-11-19,,216,8793.021021,12
4089994,2021-11-19,,216,9027.899259,12
4090276,2021-11-19,,215,10504.276755,12
4090545,2021-11-19,,214,9799.642041000001,12
4090827,2021-11-19,,213,10604.938857000001,12
4091095,2021-11-19,,213,10705.600959,12
4091377,2021-11-19,,212,10235.844483,12
4091645,2021-11-19,,211,12483.964761,12
4091930,2021-11-19,,210,11510.897775,12
4092196,2021-11-19,,210,7417.926998,12
4092477,2021-11-19,,209,5740.225298,12
4092746,2021-11-19,,208,2116.389626,12
4093030,2021-11-19,,208,3995.41553,12
4093297,2021-11-19,,207,774.228266,12
4093581,2021-11-19,,207,39987.087963,12
4093847,2021-11-19,,206,36765.900699,12
4094131,2021-11-19,,206,34484.226387,12
4094400,2021-11-19,,205,31699.862936,12
4094682,2021-11-19,,205,30156.377372,12
4094949,2021-11-19,,204,30525.471746,12
4095228,2021-11-19,,204,32639.375888,12
4095500,2021-11-19,,204,33309.835197,12
4095782,2021-11-19,,204,33746.037639,12
4096049,2021-11-19,,203,33813.145707,12
4096325,2021-11-19,,203,35155.307067,12
4096594,2021-11-19,,202,34115.132013,12
4096875,2021-11-19,,202,33980.915877,12
4097150,2021-11-19,,202,35155.307067,12
4097427,2021-11-19,,201,35625.063543000004,12
4097695,2021-11-19,,201,34953.982863,12
4097971,2021-11-19,,201,33477.605367000004,12
4098242,2021-11-19,,200,33813.145707,12
4098521,2021-11-19,,200,35893.495815,12
4098790,2021-11-19,,200,33712.483605,12
4099065,2021-11-19,,199,35021.090931,12
4099335,2021-11-19,,199,34249.348149,12
4099611,2021-11-19,,199,34886.874795,12
4099880,2021-11-19,,199,36262.590189,12
4100166,2021-11-19,,199,37873.183821,12
4100435,2021-11-19,,198,35524.401441,12
4100711,2021-11-19,,198,37202.103141,12
4100980,2021-11-19,,198,37235.657175,12
4101255,2021-11-19,,198,36698.792631000004,12
4101530,2021-11-19,,198,36531.022461,12
4101805,2021-11-19,,198,35658.617577,12
4102074,2021-11-19,,198,35021.090931,12
4102425,2021-11-19,,197,35021.090931,12
4102693,2021-11-19,,197,35255.969169,12
4102969,2021-11-19,,197,33846.699741000004,12
4103242,2021-11-19,,197,34651.996557,12
4103520,2021-11-19,,197,32807.146058,12
4103790,2021-11-19,,198,32807.146058,12
4104066,2021-11-19,,197,33410.497299,12
4104333,2021-11-19,,197,31867.633106,12
4104646,2021-11-19,,197,32035.403276,12
4104915,2021-11-19,,197,31498.538732,12
4105192,2021-11-19,,197,32068.95731,12
4105459,2021-11-19,,196,33008.470262,12
4105745,2021-11-19,,196,31800.525038,12
4106010,2021-11-19,,196,31230.10646,12
4106285,2021-11-19,,196,31129.444358,12
4106568,2021-11-19,,196,31464.984698,12
4106842,2021-11-19,,195,28981.986182,12
4107111,2021-11-19,,195,29485.296692,12
4107390,2021-11-19,,195,28310.905502,12
4107661,2021-11-19,,195,27807.594992000002,12
4107942,2021-11-19,,194,24419.258929,12
4108212,2021-11-19,,194,24587.029099,12
4108491,2021-11-19,,194,21198.071665,12
4108771,2021-11-19,,194,17608.411398,12
4109047,2021-11-19,,194,15561.615324,12
4109313,2021-11-19,,194,19352.599795000002,12
4109594,2021-11-19,,193,11400.915108,12
4109863,2021-11-19,,192,8985.646031,12
4110138,2021-11-19,,192,8314.565351,12
4110413,2021-11-19,,192,6536.201549,12
4110694,2021-11-19,,191,3382.122353,12
4110964,2021-11-19,,191,5328.256325,12
4111239,2021-11-19,,190,6569.755583,12
4111508,2021-11-19,,190,4019.648999,12
4111784,2021-11-19,,189,5596.688597,12
4112053,2021-11-19,,189,6871.741889,12
4112328,2021-11-19,,188,8683.659725,12
4112600,2021-11-19,,188,8616.551657,12
4112878,2021-11-19,,187,8952.091997,12
4113149,2021-11-19,,186,11434.469142,12
4113424,2021-11-19,,186,10796.942496,12
4113692,2021-11-19,,185,10998.2667,12
4113969,2021-11-19,,184,13045.062774,12
4114242,2021-11-19,,183,17239.317024,12
4114520,2021-11-19,,183,19017.059455,12
4114793,2021-11-19,,182,20258.558713,12
4115077,2021-11-19,,181,22305.354787,12
4115343,2021-11-19,,181,24486.366997,12
4115619,2021-11-19,,180,25794.352952,12
4115890,2021-11-19,,180,28881.32408,12
4116163,2021-11-19,,179,30626.133848,12
4116432,2021-11-19,,178,33276.281163,12
4116708,2021-11-19,,178,34182.240081,12
4116981,2021-11-19,,177,35960.603883,12
4117253,2021-11-19,,176,37269.211209,12
4117520,2021-11-19,,176,37537.643481,12
4117796,2021-11-19,,175,38577.818535,12
4118071,2021-11-19,,175,39148.237113,12
4118346,2021-11-19,,174,39215.345181,12
4118631,2021-11-19,,174,36.660889,12
4118904,2021-11-19,,173,40557.506541,12
4119173,2021-11-19,,172,39181.791147,12
4119448,2021-11-19,,172,38879.804841,12
4119724,2021-11-19,,171,37537.643481,12
4119999,2021-11-19,,171,37436.981379,12
4120273,2021-11-19,,171,35524.401441,12
4120568,2021-11-19,,170,33511.159401,12
4120842,2021-11-19,,170,31062.33629,12
4121120,2021-11-19,,170,28646.445842,12
4121389,2021-11-19,,170,26868.08204,12
4121662,2021-11-19,,169,23580.408079,12
4121942,2021-11-19,,169,20761.869223,12
4122221,2021-11-19,,169,18983.505421,12
4122489,2021-11-19,,169,17373.53316,12
4122763,2021-11-19,,168,16333.358106,12
4123033,2021-11-19,,168,16031.3718,12
4123310,2021-11-19,,168,16031.3718,12
4123579,2021-11-19,,167,16098.479868,12
4123856,2021-11-19,,167,15528.06129,12
4124128,2021-11-19,,167,15796.493562,12
4124402,2021-11-19,,167,15595.169358000001,12
4124672,2021-11-19,,167,15695.83146,12
4124952,2021-11-19,,166,15293.183052,12
4125229,2021-11-19,,166,16333.358106,12
4125505,2021-11-19,,166,15662.277426,12
4125773,2021-11-19,,166,15561.615324,12
4126052,2021-11-19,,165,14957.642712,12
4126319,2021-11-19,,165,14756.318508,12
4126598,2021-11-19,,165,14756.318508,12
4126868,2021-11-19,,165,15058.304814000001,12
4127145,2021-11-19,,165,14152.345896,12
4127419,2021-11-19,,164,13615.481352,12
4127697,2021-11-19,,164,11333.80704,12
4127969,2021-11-19,,164,9488.956541,12
4128242,2021-11-19,,164,7274.390297,12
4128513,2021-11-19,,164,5932.228937,12
4128782,2021-11-19,,164,4657.175645,12
4129059,2021-11-19,,164,2207.731163,12
4129333,2021-11-19,,164,1570.825888,12
4129608,2021-11-19,,164,1738.596058,12
4129883,2021-11-19,,164,1067.515378,12
4130160,2021-11-19,,164,799.083106,12
4130427,2021-11-19,,164,933.299242,12
4130699,2021-11-19,,163,295.772596,12
4130972,2021-11-19,,163,161.55646000000002,12
4131248,2021-11-19,,163,40615.294044,12
4131522,2021-11-19,,163,40615.294044,12
4131792,2021-11-19,,163,40682.402112,12
4132061,2021-11-19,,163,40514.631942,12
4132335,2021-11-19,,163,40648.848078,12
4132611,2021-11-19,,163,530.650834,12
4132886,2021-11-19,,163,631.312936,12
4133154,2021-11-19,,163,866.191174,12
4133431,2021-11-19,,162,2040.582364,12
4133699,2021-11-19,,162,2442.609401,12
4133969,2021-11-19,,162,2811.703775,12
4134241,2021-11-19,,162,4120.311101,12
4134513,2021-11-19,,162,3818.324795,12
4134790,2021-11-19,,162,4992.715985,12
4135069,2021-11-19,,162,5361.810359,12
4135342,2021-11-19,,162,6334.877345,12
4135614,2021-11-19,,162,6368.431379,12
4135888,2021-11-19,,162,6469.093481,12
4136165,2021-11-19,,162,7106.620127,12
4136432,2021-11-19,,162,7811.254841,12
4136715,2021-11-19,,162,8012.579045,12
4136989,2021-11-19,,162,8582.997623,12
4137266,2021-11-19,,162,9119.862167,12
4137534,2021-11-19,,162,9824.496881000001,12
4137829,2021-11-19,,162,9890.983578,12
4138100,2021-11-19,,162,10562.064258,12
4138374,2021-11-19,,162,10864.050564,12
4138641,2021-11-19,,162,11501.57721,12
4138918,2021-11-19,,161,12139.103856,12
4139193,2021-11-19,,161,11669.34738,12
4139467,2021-11-19,,161,11501.57721,12
4139741,2021-11-19,,161,10629.172326,12
4140043,2021-11-19,,162,10327.186020000001,12
4140318,2021-11-19,,162,9488.956541,12
4140594,2021-11-19,,162,9220.524269,12
4140869,2021-11-19,,161,9119.862167,12
4141145,2021-11-19,,161,7878.362909,12
4141414,2021-11-19,,161,8046.133079,12
4141682,2021-11-19,,161,7240.836263,12
4141953,2021-11-19,,161,6435.539447,12
4142227,2021-11-19,,161,6167.107175,12
4142495,2021-11-19,,161,5126.932121,12
4142771,2021-11-19,,161,4925.607917,12
4143045,2021-11-19,,161,3482.784455,12
4143328,2021-11-19,,161,2845.257809,12
4143598,2021-11-19,,161,2543.271503,12
4143873,2021-11-19,,161,2509.717469,12
4144147,2021-11-19,,161,2107.690432,12
4144422,2021-11-19,,161,1101.069412,12
4144691,2021-11-19,,161,295.772596,12
4144960,2021-11-19,,161,27.340324,12
4145235,2021-11-19,,161,40246.19967,12
4145511,2021-11-19,,161,39742.88916,12
4145780,2021-11-19,,161,39508.010922,12
4146050,2021-11-19,,161,39038.254446,12
4146324,2021-11-19,,162,38132.295528,12
4146600,2021-11-19,,162,37729.64712,12
4146875,2021-11-19,,162,37628.985018,12
4147150,2021-11-19,,162,37326.998712,12
4147425,2021-11-19,,163,37125.674508000004,12
4147710,2021-11-19,,163,36655.918032,12
4147990,2021-11-19,,163,36655.918032,12
4148278,2021-11-19,,163,36152.607522,12
4148545,2021-11-19,,163,35246.648604,12
4148820,2021-11-19,,164,35515.080876,12
4149089,2021-11-19,,164,35615.742978,12
4149365,2021-11-19,,164,35246.648604,12
4149633,2021-11-19,,164,35984.837352,12
4149910,2021-11-19,,164,35615.742978,12
4150178,2021-11-19,,164,36454.593828,12
4150453,2021-11-19,,164,36488.147862,12
4150729,2021-11-19,,164,36387.48576,12
4151012,2021-11-19,,164,36387.48576,12
4151280,2021-11-19,,164,36253.269624,12
4151554,2021-11-19,,164,35850.621216,12
4151830,2021-11-19,,164,35682.851046,12
4152114,2021-11-19,,164,35582.188944,12
4152380,2021-11-19,,164,35380.86474,12
4152649,2021-11-19,,164,34945.283669000004,12
4152918,2021-11-19,,164,35179.540536,12
4153194,2021-11-19,,164,34945.283669000004,12
4153468,2021-11-19,,164,34643.297363,12
4153750,2021-11-19,,164,34374.865091,12
4154019,2021-11-19,,164,34139.986853,12
4154295,2021-11-19,,164,33804.446513,12
4154570,2021-11-19,,164,32999.149697,12
4154845,2021-11-19,,164,32260.960949,12
4155118,2021-11-19,,164,33066.257765,12
4155392,2021-11-19,,164,32126.744813,12
4155658,2021-11-19,,164,32797.825493000004,12
4155983,2021-11-19,,164,32596.501289,12
4156259,2021-11-19,,164,33301.136003,12
4156533,2021-11-19,,164,33536.014241,12
4156810,2021-11-19,,164,33032.703731,12
4157085,2021-11-19,,165,33401.798105,12
4157353,2021-11-19,,165,33636.676343,12
4157642,2021-11-19,,165,33804.446513,12
4157911,2021-11-19,,165,34475.527193,12
4158180,2021-11-19,,165,34777.513499,12
4158449,2021-11-19,,165,35213.09457,12
4158731,2021-11-19,,165,35548.63491,12
4159006,2021-11-19,,165,36219.71559,12
4159289,2021-11-19,,165,36723.0261,12
4159557,2021-11-19,,165,37394.10678,12
4159831,2021-11-19,,166,37696.093086,12
4160107,2021-11-19,,166,38065.18746,12
4160381,2021-11-19,,166,38333.619732,12
4160651,2021-11-19,,166,38904.03831,12
4160926,2021-11-19,,166,39675.781092,12
4161202,2021-11-19,,166,39977.767398,12
4161472,2021-11-19,,166,27.340324,12
4161753,2021-11-19,,166,564.204868,12
4162027,2021-11-19,,166,1570.825888,12
4162304,2021-11-19,,166,1839.25816,12
4162572,2021-11-19,,166,2945.919911,12
4162853,2021-11-19,,166,3516.338489,12
4163123,2021-11-19,,166,4590.067577,12
4163396,2021-11-19,,166,5059.824053,12
4163674,2021-11-19,,166,5932.228937,12
4163954,2021-11-19,,167,6670.417685,12
4164230,2021-11-19,,167,7576.376603,12
4164509,2021-11-19,,167,8113.241147,12
4164773,2021-11-19,,167,8717.213759,12
4165055,2021-11-19,,167,9186.970235,12
4165330,2021-11-19,,167,10192.969884,12
4165616,2021-11-19,,167,10528.510224,12
4165880,2021-11-19,,167,11333.80704,12
4166163,2021-11-19,,167,11837.11755,12
4166431,2021-11-19,,167,12608.860332,12
4166712,2021-11-19,,167,13011.50874,12
4166981,2021-11-19,,167,13514.81925,12
4167263,2021-11-19,,167,13917.467658,12
4167532,2021-11-19,,167,14487.886236,12
4167818,2021-11-19,,168,14756.318508,12
4168083,2021-11-19,,168,14890.534644,12
4168364,2021-11-19,,168,14689.21044,12
4168634,2021-11-19,,168,15192.52095,12
4168919,2021-11-19,,168,15460.953222,12
4169184,2021-11-19,,168,15293.183052,12
4169473,2021-11-19,,168,14554.994304,12
4169747,2021-11-19,,168,15125.412882,12
4170022,2021-11-19,,168,15024.75078,12
4170291,2021-11-19,,168,15897.155664,12
4170573,2021-11-19,,168,15863.601630000001,12
4170848,2021-11-19,,168,13883.913624,12
4171123,2021-11-19,,168,16568.236344,12
4171406,2021-11-19,,168,14756.318508,12
4171681,2021-11-19,,168,12977.954706,12
4171950,2021-11-19,,169,14689.21044,12
4172226,2021-11-19,,169,13951.021692,12
4172493,2021-11-19,,169,14018.12976,12
4172801,2021-11-19,,169,13481.265216,12
4173069,2021-11-19,,170,12877.292604,12
4173344,2021-11-19,,170,12441.090162,12
4173614,2021-11-19,,170,11702.901414,12
4173897,2021-11-19,,171,9958.091646,12
4174170,2021-11-19,,172,9522.510575,12
4174452,2021-11-19,,172,8650.105691,12
4174727,2021-11-19,,173,6703.971719,12
4175047,2021-11-19,,173,6670.417685,12
4175319,2021-11-19,,174,5831.566835,12
4175590,2021-11-19,,174,4858.499849,12
4175866,2021-11-19,,175,5462.472461,12
4176147,2021-11-19,,175,2543.271503,12
4176423,2021-11-19,,176,3180.798149,12
4176704,2021-11-19,,177,3080.136047,12
4176973,2021-11-19,,177,3382.122353,12
4177257,2021-11-19,,178,3247.906217,12
4177530,2021-11-19,,179,2007.02833,12
4177812,2021-11-19,,179,1671.48799,12
4178091,2021-11-19,,180,3617.000591,12
4178377,2021-11-19,,180,2744.595707,12
4178650,2021-11-19,,181,2107.690432,12
4178926,2021-11-19,,181,3113.690081,12
4179194,2021-11-19,,181,2610.379571,12
4179469,2021-11-19,,182,2677.487639,12
4179747,2021-11-19,,182,2341.947299,12
4180020,2021-11-19,,182,3247.906217,12
4180291,2021-11-19,,183,2007.02833,12
4180571,2021-11-19,,183,1403.055718,12
4180846,2021-11-19,,184,530.650834,12
4181121,2021-11-19,,184,1000.40731,12
4181397,2021-11-19,,185,38501.389902,12
4181671,2021-11-19,,185,38971.146378,12
4181947,2021-11-19,,186,39373.794786,12
4182220,2021-11-19,,186,36756.580134,12
4182493,2021-11-19,,187,38031.633426,12
4182769,2021-11-19,,187,38266.511664,12
4183038,2021-11-19,,188,38602.052004,12
4183311,2021-11-19,,188,36857.242236,12
4183586,2021-11-19,,188,37360.552746,12
4183861,2021-11-19,,189,34878.175601,12
4184143,2021-11-19,,189,35615.742978,12
4184412,2021-11-19,,189,36488.147862,12
4184692,2021-11-19,,190,32797.825493000004,12
4184977,2021-11-19,,190,36119.053488,12
4185254,2021-11-19,,190,35548.63491,12
4185526,2021-11-19,,190,35280.202638,12
4185819,2021-11-19,,190,33468.906173,12
4186089,2021-11-19,,191,33838.000547,12
4186369,2021-11-19,,191,31187.231861,12
4186648,2021-11-19,,191,30348.381011,12
4186924,2021-11-19,,191,29375.314025,12
4187190,2021-11-19,,191,29543.084195,12
4187463,2021-11-19,,191,29543.084195,12
4187727,2021-11-19,,191,29408.868059,12
4188005,2021-11-19,,191,28838.449481,12
4188277,2021-11-19,,192,29073.327719,12
4188558,2021-11-19,,192,29475.976127,12
4188828,2021-11-19,,192,30348.381011,12
4189110,2021-11-19,,192,30784.583453,12
4189387,2021-11-19,,193,30952.353623,12
4189661,2021-11-19,,193,30918.799589000002,12
4189929,2021-11-19,,193,31220.785895,12
4190212,2021-11-19,,193,31287.893963,12
4190481,2021-11-19,,194,30314.826977,12
4190790,2021-11-19,,194,30281.272943,12
4191056,2021-11-19,,194,30079.948739,12
4191331,2021-11-19,,194,27764.720393,12
4191606,2021-11-19,,194,27563.396189,12
4191878,2021-11-19,,194,23403.317344,12
4192151,2021-11-19,,195,20148.576046000002,12
4192419,2021-11-19,,195,16626.023847,12
4192697,2021-11-19,,195,15753.618963,12
4192970,2021-11-19,,195,13102.850277,12
4193246,2021-11-19,,195,9580.298078,12
4193516,2021-11-19,,195,7667.71814,12
4193789,2021-11-19,,195,5822.24627,12
4194059,2021-11-19,,195,3742.517533,12
4194340,2021-11-19,,195,1628.613391,12
4194610,2021-11-19,,195,40639.527513,12
4194886,2021-11-19,,195,39196.704051,12
4195159,2021-11-19,,195,38861.163711,12
4195429,2021-11-19,,195,37787.434623,12
4195705,2021-11-19,,195,37317.678147,12
4195986,2021-11-19,,195,36110.354294,12
4196259,2021-11-19,,195,35170.841342,12
4196531,2021-11-19,,195,34231.32839,12
4196807,2021-11-19,,196,33761.571914,12
4197086,2021-11-19,,195,34063.55822,12
4197362,2021-11-19,,195,33358.923506,12
4197643,2021-11-19,,196,33157.599302,12
4197912,2021-11-19,,196,34365.544526,12
4198188,2021-11-19,,196,35036.625206,12
4198463,2021-11-19,,196,35607.043784,12
4198747,2021-11-19,,196,37149.907977,12
4199016,2021-11-19,,196,39398.028255,12
4199289,2021-11-19,,196,39800.676663,12
4199565,2021-11-19,,196,1930.599697,12
4199840,2021-11-19,,196,4379.422808,12
4200110,2021-11-19,,196,7231.515698,12
4200386,2021-11-19,,196,8573.677058,12
4200653,2021-11-19,,196,11962.013121,12
4200928,2021-11-19,,196,15418.078623,12
4201203,2021-11-19,,196,16324.037541,12
4201487,2021-11-19,,195,18807.036057,12
4201756,2021-11-19,,195,22732.236664,12
4202029,2021-11-19,,195,24342.830296,12
4202305,2021-11-19,,195,26590.950574,12
4202580,2021-11-19,,195,28838.449481,12
4202853,2021-11-19,,195,30247.718909,12
4203118,2021-11-19,,195,32361.623051,12
4203399,2021-11-19,,195,35548.63491,12
4203668,2021-11-19,,196,34509.081227,12
4203950,2021-11-19,,196,38266.511664,12
4204226,2021-11-19,,196,40246.19967,12
4204503,2021-11-19,,196,40212.645636,12
4204770,2021-11-19,,196,966.853276,12
4205050,2021-11-19,,196,1705.042024,12
4205320,2021-11-19,,196,2576.825537,12
4205595,2021-11-19,,196,2610.379571,12
4205870,2021-11-19,,196,3013.027979,12
4206156,2021-11-19,,196,2677.487639,12
4206427,2021-11-19,,196,2207.731163,12
4206709,2021-11-19,,196,2576.825537,12
4206978,2021-11-19,,196,2744.595707,12
4207253,2021-11-19,,196,3147.244115,12
4207527,2021-11-19,,196,3784.770761,12
4207822,2021-11-19,,196,4455.851441,12
4208091,2021-11-19,,196,5227.594223,12
4208369,2021-11-19,,196,6267.769277,12
4208637,2021-11-19,,196,6972.403991,12
4208920,2021-11-19,,196,7710.592739,12
4209185,2021-11-19,,195,8213.903249,12
4209471,2021-11-19,,195,9455.402507,12
4209744,2021-11-19,,195,10763.388462,12
4210062,2021-11-19,,195,11468.023176,12
4210337,2021-11-19,,194,12541.752264,12
4210613,2021-11-19,,194,13917.467658,12
4210887,2021-11-19,,194,14420.778168,12
4211163,2021-11-19,,193,16132.033902000001,12
4211432,2021-11-19,,193,17138.654922,12
4211716,2021-11-19,,192,18144.654571,12
4211989,2021-11-19,,192,19117.721557,12
4212264,2021-11-19,,192,20761.869223,12
4212538,2021-11-19,,192,21466.503937,12
4212822,2021-11-19,,191,20627.653087,12
4213091,2021-11-19,,191,20896.085359,12
4213372,2021-11-19,,191,22674.449161,12
4213641,2021-11-19,,191,23009.989501,12
4213916,2021-11-19,,191,24352.150861000002,12
4214187,2021-11-19,,191,22775.111263,12
4214461,2021-11-19,,190,25291.663813,12
4214729,2021-11-19,,190,25760.798918,12
4215005,2021-11-19,,190,26029.23119,12
4215278,2021-11-19,,190,26800.973972,12
4215556,2021-11-19,,190,26901.636074000002,12
4215829,2021-11-19,,190,27639.824822,12
4216105,2021-11-19,,190,28310.905502,12
4216378,2021-11-19,,190,29082.648284,12
4216650,2021-11-19,,190,29250.418454,12
4216919,2021-11-19,,190,29887.9451,12
4217195,2021-11-19,,190,29015.540216,12
4217469,2021-11-19,,189,28780.661978,12
4217746,2021-11-19,,189,28344.459536000002,12
4218017,2021-11-19,,189,28277.351468,12
4218296,2021-11-19,,189,28243.797434,12
4218570,2021-11-19,,188,27908.257094,12
4218846,2021-11-19,,188,27706.93289,12
4219118,2021-11-19,,187,25928.569088,12
4219397,2021-11-19,,187,25760.798918,12
4219666,2021-11-19,,187,25794.352952,12
4219940,2021-11-19,,187,23949.502453,12
4220210,2021-11-19,,187,25191.001711,12
4220485,2021-11-19,,187,26230.555394,12
4220756,2021-11-19,,187,27237.176414,12
4221030,2021-11-19,,187,25056.785575,12
4221305,2021-11-19,,187,25392.325915,12
4221582,2021-11-19,,187,23781.732283,12
4221848,2021-11-19,,187,23714.624215,12
4222125,2021-11-19,,188,23714.624215,12
4222396,2021-11-19,,188,24150.826657,12
4222675,2021-11-19,,188,22540.233025,12
4222949,2021-11-19,,188,22741.557229000002,12
4223225,2021-11-19,,189,22439.570923,12
4223498,2021-11-19,,189,21835.598311,12
4223788,2021-11-19,,189,20929.639393,12
4224064,2021-11-19,,189,20996.747461,12
4224338,2021-11-19,,190,19721.694169,12
4224615,2021-11-19,,190,18715.073149,12
4224889,2021-11-19,,191,17976.884401,12
4225164,2021-11-19,,191,17239.317024,12
4225439,2021-11-19,,191,16366.91214,12
4225722,2021-11-19,,192,15796.493562,12
4226022,2021-11-19,,192,15024.75078,12
4226290,2021-11-19,,192,15125.412882,12
4226566,2021-11-19,,193,14924.088678,12
4226839,2021-11-19,,193,14320.116066,12
4227117,2021-11-19,,193,13347.04908,12
4227391,2021-11-19,,193,13783.251522,12
4227667,2021-11-19,,193,13682.58942,12
4227942,2021-11-19,,194,14320.116066,12
4228218,2021-11-19,,194,14085.237828,12
4228495,2021-11-19,,194,14554.994304,12
4228768,2021-11-19,,194,14756.318508,12
4229044,2021-11-19,,195,15091.858848,12
4229319,2021-11-19,,195,14655.656406,12
4229590,2021-11-19,,195,15326.737086000001,12
4229869,2021-11-19,,196,15259.629018,12
4230145,2021-11-19,,196,15259.629018,12
4230416,2021-11-19,,196,15628.723392,12
4230682,2021-11-19,,196,15192.52095,12
4230966,2021-11-19,,197,15964.263732,12
4231238,2021-11-19,,197,16232.696004,12
4231508,2021-11-19,,197,16299.804072,12
4231777,2021-11-19,,197,16132.033902000001,12
4232047,2021-11-19,,197,16501.128276,12
4232327,2021-11-19,,198,17339.979126000002,12
4232597,2021-11-19,,198,16870.22265,12
4232871,2021-11-19,,198,16299.804072,12
4233148,2021-11-19,,198,16098.479868,12
4233428,2021-11-19,,199,15695.83146,12
4233710,2021-11-19,,199,14286.562032,12
4233992,2021-11-19,,199,14118.791862,12
4234275,2021-11-19,,199,13145.724876,12
4234552,2021-11-19,,199,12273.319992,12
4234824,2021-11-19,,199,11837.11755,12
4235099,2021-11-19,,199,10931.158632,12
4235375,2021-11-19,,199,10629.172326,12
4235650,2021-11-19,,199,9690.280745,12
4235925,2021-11-19,,199,10092.307782,12
4236199,2021-11-19,,199,9220.524269,12
4236471,2021-11-19,,199,9723.834779,12
4236747,2021-11-19,,199,9455.402507,12
4237015,2021-11-19,,199,9488.956541,12
