,rpm,speed,throt_pos,engine_load,bat_volt
4233432,1481.0,46.602825,25,38,12.49
4233713,1467.0,45.981454,26,40,12.5
4233995,1462.0,45.981454,26,40,12.5
4234277,1458.0,45.981454,26,40,12.46
4234554,1452.0,45.360083,26,41,12.53
4234827,1453.0,45.360083,26,41,12.53
4235102,1449.0,45.360083,26,42,12.48
4235378,1445.0,44.738712,26,42,12.46
4235653,1443.0,44.738712,26,41,12.52
4235928,1446.0,44.738712,26,42,12.53
4236203,1442.0,44.738712,26,42,12.5
4236474,1440.0,44.738712,26,42,12.49
4236750,1437.0,44.738712,26,38,12.46
4237018,1439.0,44.117341,24,35,12.49
4237303,1412.0,44.117341,17,14,12.48
4237574,1409.0,44.117341,14,12,12.46
4237854,1412.0,44.117341,16,14,12.53
4238130,1391.0,44.117341,16,15,12.52
4238407,1335.0,43.49597,14,13,12.53
4238681,1274.0,43.49597,14,14,12.52
4238958,1314.0,43.49597,14,13,12.54
4239232,1364.0,43.49597,15,14,12.46
4239507,1358.0,42.874599,15,14,12.52
4239778,1347.0,42.874599,15,14,12.52
4240053,1341.0,42.874599,15,14,12.53
4240320,1337.0,42.874599,15,14,12.53
4240599,1341.0,42.874599,15,14,12.48
4240871,1338.0,42.874599,15,14,12.54
4241147,1338.0,42.874599,15,14,12.53
4241421,1332.0,42.874599,15,14,12.53
4241698,1328.0,42.874599,15,14,12.48
4241973,1325.0,42.874599,15,14,12.45
4242246,1323.0,42.253228,15,14,12.5
4242518,1353.0,42.253228,22,32,12.49
4242868,1357.0,42.874599,28,55,12.5
4243141,1445.0,42.874599,27,45,12.53
4243419,1473.0,42.874599,29,51,12.53
4243687,1498.0,42.874599,31,61,12.53
4243960,1516.0,42.874599,32,65,12.5
4244240,1604.0,43.49597,38,67,12.5
4244524,1699.0,43.49597,36,80,12.49
4244799,1669.0,43.49597,36,80,12.53
4245239,1671.0,44.117341,36,80,12.53
4245513,1644.0,44.117341,36,79,12.55
4245787,1622.0,44.738712,37,86,12.49
4246060,1623.0,44.738712,36,89,12.52
4246344,1589.0,44.738712,36,90,12.5
4246614,1561.0,44.738712,36,94,12.49
4246888,1526.0,44.738712,36,97,12.48
4247163,1540.0,45.360083,37,100,12.48
4247446,1519.0,45.360083,37,100,12.46
4247719,1519.0,45.360083,47,100,12.46
4247991,1516.0,45.360083,49,100,12.48
4248266,1484.0,45.981454,48,100,12.48
4248535,1481.0,45.981454,48,100,12.49
4248816,1483.0,45.981454,48,100,12.46
4249084,1474.0,45.981454,48,100,12.5
4249359,1483.0,45.981454,48,100,12.5
4249629,1509.0,46.602825,48,100,12.46
4249909,1484.0,46.602825,49,100,12.5
4250188,1514.0,46.602825,49,100,12.53
4250463,1530.0,46.602825,47,100,12.52
4250730,1513.0,47.224196,31,58,12.54
4251010,1485.0,46.602825,18,15,12.54
4251280,1486.0,46.602825,14,10,12.56
4251556,1479.0,46.602825,15,12,12.54
4251831,1456.0,45.981454,16,15,12.56
4252110,1408.0,45.981454,15,13,12.54
4252382,1416.0,45.360083,15,13,12.55
4252663,1416.0,44.738712,15,13,12.52
4252933,1390.0,44.738712,15,14,12.58
4253212,1385.0,44.117341,15,14,12.54
4253484,1372.0,44.117341,25,40,12.57
4253764,1388.0,43.49597,27,49,12.56
4254033,1420.0,42.874599,27,44,12.53
4254313,1458.0,42.874599,27,48,12.48
4254584,1435.0,42.874599,28,50,12.48
4254860,1432.0,42.874599,28,50,12.53
4255141,1404.0,42.253228,28,49,12.46
4255414,1392.0,42.253228,26,40,12.5
4255687,1372.0,42.253228,23,35,12.5
4255960,1339.0,42.253228,23,34,12.5
4256239,1333.0,41.631857000000004,20,27,12.5
4256516,1332.0,41.631857000000004,20,26,12.52
4256787,1321.0,41.631857000000004,20,27,12.5
4257062,1316.0,41.631857000000004,21,33,12.5
4257330,1316.0,41.010486,30,62,12.48
4257605,1451.0,41.010486,31,66,12.53
4257875,1442.0,41.010486,31,60,12.5
4258156,1451.0,41.010486,31,61,12.46
4258426,1439.0,41.010486,31,61,12.49
4258702,1392.0,41.010486,32,71,12.52
4258970,1377.0,41.010486,32,65,12.5
4259252,1362.0,41.010486,32,65,12.48
4259526,1351.0,41.010486,32,65,12.49
4259803,1347.0,41.010486,32,65,12.52
4260071,1356.0,41.010486,32,65,12.53
4260344,1351.0,41.010486,32,66,12.46
4260617,1342.0,41.631857000000004,32,65,12.48
4260888,1347.0,41.010486,24,34,12.5
4261153,1306.0,41.010486,24,38,12.53
4261434,1316.0,41.010486,24,38,12.53
4261703,1309.0,41.010486,23,36,12.54
4261977,1305.0,41.010486,23,36,12.58
4262241,1300.0,41.010486,23,36,12.56
4262522,1299.0,41.010486,23,36,12.57
4262793,1301.0,40.389115000000004,23,37,12.53
4263071,1302.0,40.389115000000004,23,37,12.53
4263339,1294.0,40.389115000000004,26,47,12.53
4263623,1337.0,40.389115000000004,26,43,12.57
4263892,1421.0,40.389115000000004,26,41,12.57
4264172,1463.0,40.389115000000004,26,34,12.61
4264443,1814.0,39.767744,27,34,12.55
4264725,1825.0,39.767744,27,34,12.57
4264996,1834.0,39.767744,27,32,12.53
4265274,1823.0,39.767744,15,9,12.58
4265545,1739.0,39.767744,16,12,12.54
4265826,1687.0,39.767744,16,13,12.58
4266096,1616.0,39.767744,16,14,12.53
4266376,1502.0,39.146373,15,13,12.5
4266646,1523.0,38.525002,16,13,12.5
4266923,1594.0,38.525002,16,13,12.52
4267191,1613.0,37.903631,16,13,12.5
4267463,1580.0,37.903631,16,13,12.53
4267739,1564.0,37.28226,16,14,12.5
4268015,1563.0,37.28226,16,13,12.53
4268286,1552.0,36.660889,16,13,12.53
4268564,1533.0,36.039518,16,13,12.38
4268838,1513.0,36.039518,16,13,12.46
4269116,1501.0,35.418147,16,13,12.46
4269386,1478.0,34.796776,16,14,12.48
4269662,1455.0,34.175405,15,14,12.49
4269932,1424.0,33.554034,15,13,12.48
4270213,1398.0,32.932663,15,14,12.49
4270486,1358.0,32.311292,15,14,12.48
4270763,1328.0,31.689921000000002,15,14,12.53
4271033,1299.0,31.068550000000002,14,14,12.48
4271312,1270.0,30.447179000000002,14,14,12.48
4271588,1207.0,29.825808000000002,14,16,12.48
4271868,1140.0,29.204437,14,17,12.48
4272146,1117.0,28.583066,14,16,12.48
4272422,1159.0,27.961695,14,16,12.52
4272690,1196.0,27.340324,14,14,12.53
4272969,1261.0,27.340324,14,14,12.5
4273240,1365.0,26.718953,15,13,12.5
4273522,1490.0,26.097582,16,13,12.53
4273790,1529.0,25.476211,16,13,12.5
4274070,1529.0,25.476211,16,13,12.55
4274342,1507.0,24.85484,16,14,12.53
4274616,1469.0,24.233469,15,14,12.52
4274887,1425.0,23.612098,16,14,12.53
4275162,1446.0,23.612098,15,13,12.52
4275429,1425.0,22.990727,15,14,12.53
4275710,1365.0,22.369356,15,13,12.56
4275980,1344.0,22.369356,15,14,12.53
4276252,1298.0,21.747985,14,14,12.44
4276518,1275.0,21.747985,14,14,12.5
4276799,1249.0,21.126614,20,29,12.5
4277068,1291.0,21.126614,25,41,12.53
4277343,1350.0,21.126614,25,38,12.5
4277626,1412.0,20.505243,19,20,12.54
4277900,1370.0,19.883872,13,11,12.49
4278169,1293.0,19.883872,14,12,12.46
4278451,1215.0,19.262501,15,16,12.5
4278720,1246.0,19.262501,15,16,12.52
4278996,1322.0,18.64113,28,55,12.5
4279271,1614.0,18.64113,31,60,12.48
4279553,1745.0,18.64113,31,54,12.52
4279828,1823.0,18.64113,31,63,12.53
4280246,1917.0,18.64113,35,72,12.55
4280519,2093.0,19.262501,38,80,12.52
4280792,2211.0,19.883872,37,74,12.52
4281060,2299.0,20.505243,36,74,12.53
4281338,2312.0,21.126614,36,76,12.54
4281610,2268.0,21.747985,36,76,12.46
4281886,2215.0,22.369356,36,76,12.53
4282161,2231.0,22.990727,36,77,12.53
4282446,2205.0,22.990727,37,78,12.5
4282717,2169.0,23.612098,37,80,12.5
4282987,2189.0,24.233469,37,80,12.5
4283268,2198.0,24.85484,37,80,12.52
4283546,2216.0,26.097582,37,79,12.5
4283817,2250.0,26.718953,37,80,12.53
4284088,2303.0,27.340324,37,77,12.5
4284370,2320.0,27.961695,37,75,12.52
4284647,2366.0,28.583066,37,75,12.5
4284919,2413.0,29.204437,36,76,12.53
4285189,2270.0,29.825808000000002,38,92,12.52
4285469,1997.0,30.447179000000002,39,97,12.52
4285740,2015.0,31.689921000000002,38,93,12.53
4286014,2024.0,32.311292,38,92,12.5
4286277,2069.0,32.932663,38,89,12.53
4286554,2101.0,34.175405,37,85,12.55
4286828,2138.0,34.796776,37,83,12.53
4287109,2180.0,35.418147,37,82,12.55
4287379,2226.0,36.039518,37,80,12.53
4287654,2273.0,36.660889,37,78,12.53
4287929,2312.0,37.28226,37,76,12.54
4288208,2359.0,37.903631,37,74,12.55
4288480,2398.0,39.146373,36,72,12.52
4288755,2441.0,39.767744,36,72,12.52
4289031,2469.0,39.767744,36,71,12.52
4289310,2336.0,40.389115000000004,39,98,12.5
4289596,1934.0,41.010486,30,37,12.5
4289874,1774.0,41.631857000000004,15,9,12.53
4290145,1834.0,41.631857000000004,15,10,12.49
4290424,1774.0,41.631857000000004,16,12,12.48
4290696,1746.0,41.631857000000004,17,13,12.5
4290975,1713.0,41.631857000000004,17,12,12.53
4291245,1776.0,41.631857000000004,20,18,12.52
4291525,1787.0,42.253228,20,20,12.53
4291802,1774.0,41.631857000000004,20,19,12.5
4292076,1787.0,41.631857000000004,20,18,12.5
4292345,1783.0,41.631857000000004,20,19,12.53
4292627,1775.0,41.631857000000004,25,34,12.52
4292896,1841.0,41.631857000000004,32,56,12.46
4293182,1929.0,41.631857000000004,32,57,12.57
4293446,1969.0,41.631857000000004,32,56,12.48
4293714,1977.0,42.253228,33,57,12.53
4293986,1967.0,42.253228,33,59,12.48
4294265,1960.0,42.253228,34,64,12.5
4294530,1918.0,42.874599,34,62,12.5
4294803,1888.0,42.874599,34,63,12.53
4295074,1881.0,42.874599,34,63,12.46
4295354,1864.0,42.874599,34,63,12.49
4295624,1874.0,43.49597,34,63,12.53
4296033,1872.0,43.49597,34,63,12.5
4296308,1877.0,44.117341,34,63,12.5
4296586,1889.0,44.117341,34,63,12.52
4296851,1894.0,44.117341,34,63,12.5
4297138,1899.0,44.738712,34,62,12.55
4297415,1914.0,44.738712,34,63,12.48
4297689,1925.0,44.738712,34,62,12.5
4297963,1939.0,45.360083,34,63,12.53
4298246,1936.0,45.360083,34,62,12.54
4298516,1945.0,45.360083,34,62,12.52
4298789,1950.0,45.360083,27,25,12.5
4299066,1936.0,45.981454,16,9,12.52
4299347,1922.0,45.981454,17,12,12.54
4299616,1691.0,45.981454,17,17,12.48
4299890,1455.0,45.360083,20,24,12.52
4300167,1415.0,45.360083,20,23,12.53
4300441,1514.0,44.738712,21,27,12.52
4300717,1494.0,45.360083,22,29,12.52
4300991,1500.0,45.360083,30,59,12.53
4301267,1580.0,45.360083,33,77,12.5
4301542,1636.0,45.360083,36,78,12.5
4301831,1636.0,45.360083,36,73,12.5
4302105,1618.0,45.360083,36,75,12.5
4302382,1566.0,45.981454,17,14,12.5
4302656,1502.0,45.981454,14,10,12.49
4302931,1460.0,45.981454,15,13,12.53
4303206,1444.0,45.360083,16,16,12.53
4303482,1360.0,45.981454,14,13,12.5
4303757,1352.0,45.360083,15,13,12.52
4304039,1420.0,45.360083,15,13,12.5
4304316,1434.0,45.360083,15,13,12.5
4304585,1422.0,45.360083,15,14,12.46
4304868,1410.0,45.360083,15,14,12.49
4305137,1411.0,44.738712,15,14,12.45
4305421,1395.0,44.738712,15,14,12.5
4305690,1391.0,44.117341,15,14,12.48
4305967,1383.0,44.117341,15,14,12.46
4306237,1357.0,43.49597,15,14,12.48
4306523,1342.0,42.874599,15,14,12.49
4306792,1331.0,42.874599,15,14,12.49
4307068,1322.0,42.253228,15,14,12.48
4307337,1314.0,42.253228,15,14,12.48
4307611,1309.0,42.253228,15,14,12.5
4307886,1311.0,42.253228,15,14,12.5
4308161,1310.0,41.631857000000004,15,14,12.48
4308438,1308.0,42.253228,14,14,12.46
4308712,1301.0,41.631857000000004,14,14,12.5
4308987,1300.0,41.631857000000004,14,14,12.53
4309264,1305.0,42.253228,14,14,12.54
4309538,1301.0,42.253228,14,14,12.53
4309815,1302.0,41.631857000000004,14,14,12.54
4310088,1305.0,41.631857000000004,14,14,12.59
4310364,1297.0,41.631857000000004,14,15,12.53
4310637,1275.0,41.631857000000004,18,21,12.53
4310914,1339.0,41.631857000000004,25,50,12.58
4311186,1334.0,41.010486,30,63,12.5
4311459,1457.0,41.631857000000004,34,80,12.57
4311727,1507.0,41.631857000000004,45,92,12.54
4312009,1649.0,42.253228,50,100,12.53
4312278,1645.0,42.253228,52,100,12.5
4312554,2031.0,42.874599,54,100,12.53
4312828,1921.0,43.49597,53,100,12.54
4313229,1896.0,43.49597,53,100,12.53
4313504,1906.0,44.117341,53,100,12.56
4313780,1896.0,44.117341,53,100,12.53
4314060,1915.0,44.117341,53,100,12.5
4314331,1914.0,44.738712,53,100,12.5
4314609,2049.0,44.738712,56,100,12.53
4314881,2569.0,44.738712,66,100,12.53
4315310,2959.0,45.360083,67,100,12.54
4315581,2969.0,45.981454,67,100,12.53
4315856,2987.0,46.602825,68,100,12.53
4316126,3004.0,47.224196,68,100,12.54
4316407,3016.0,47.845567,68,100,12.52
4316678,3044.0,48.466938,69,100,12.53
4316950,3052.0,49.088309,69,100,12.5
4317227,3063.0,49.088309,69,100,12.53
4317509,3107.0,49.70968,69,100,12.49
4317786,3156.0,50.952422,68,100,12.53
4318060,3172.0,51.573793,67,100,12.53
4318327,3221.0,52.195164,67,100,12.52
4318603,3257.0,52.816535,45,97,12.5
4318873,3285.0,53.437906,43,89,12.5
4319145,3312.0,54.059277,41,76,12.5
4319410,3331.0,54.059277,40,65,12.53
4319686,3338.0,54.059277,36,56,12.53
4319954,3035.0,54.680648,34,52,12.52
4320228,2416.0,54.680648,30,30,12.53
4320494,2408.0,54.680648,21,16,12.53
4320773,2351.0,54.680648,22,16,12.52
4321043,2123.0,54.059277,18,12,12.52
4321319,1962.0,54.059277,17,13,12.5
4321588,1695.0,53.437906,16,12,12.5
4321869,1675.0,54.059277,16,13,12.5
4322144,1678.0,53.437906,16,13,12.52
4322419,1628.0,53.437906,16,13,12.53
4322689,1552.0,52.816535,16,13,12.5
4322969,1581.0,52.195164,16,13,12.53
4323245,1633.0,52.195164,16,13,12.48
4323525,1632.0,51.573793,16,13,12.56
4323789,1608.0,51.573793,16,13,12.53
4324070,1597.0,50.952422,16,13,12.55
4324339,1587.0,50.331051,16,14,12.53
4324610,1572.0,50.331051,16,13,12.5
4324877,1563.0,50.331051,16,14,12.53
4325160,1560.0,49.70968,16,14,12.53
4325429,1552.0,49.088309,16,13,12.48
4325710,1542.0,49.088309,16,13,12.53
4325980,1538.0,49.088309,16,14,12.48
4326261,1520.0,48.466938,16,13,12.53
4326530,1510.0,48.466938,16,13,12.48
4326811,1500.0,47.845567,16,14,12.5
4327080,1493.0,47.224196,16,13,12.53
4327362,1484.0,47.224196,21,24,12.53
4327630,1523.0,47.224196,30,56,12.55
4327918,1555.0,47.224196,31,65,12.53
4328189,1625.0,46.602825,36,95,12.5
4328469,1674.0,47.224196,36,80,12.5
4328744,1649.0,47.224196,36,78,12.54
4329019,1636.0,47.224196,36,81,12.53
4329290,1635.0,47.224196,39,81,12.53
4329567,1624.0,47.224196,36,91,12.48
4329837,1611.0,47.845567,36,92,12.46
4330118,1592.0,47.845567,36,92,12.46
4330384,1569.0,47.845567,36,96,12.52
4330658,1583.0,47.845567,37,100,12.53
4330928,1586.0,48.466938,49,100,12.53
4331341,1572.0,49.088309,49,100,12.53
4331610,1556.0,49.088309,49,100,12.49
4331896,1583.0,49.70968,49,100,12.52
4332167,1581.0,49.70968,49,100,12.5
4332443,1594.0,49.70968,49,100,12.49
4332716,1609.0,50.331051,49,100,12.46
4332996,1624.0,50.331051,50,100,12.5
4333268,1615.0,50.331051,50,100,12.5
4333544,1633.0,50.952422,50,100,12.52
4333815,1641.0,50.952422,50,100,12.53
4334097,1768.0,50.952422,52,100,12.52
4334369,2177.0,51.573793,52,100,12.49
4334650,2302.0,51.573793,45,100,12.5
4334930,2276.0,52.195164,43,100,12.5
4335200,2295.0,52.195164,41,99,12.53
4335475,2308.0,52.195164,43,100,12.5
4335739,2295.0,52.816535,44,100,12.5
4336014,2320.0,53.437906,58,100,12.5
4336285,2317.0,53.437906,58,100,12.46
4336558,2342.0,54.059277,58,100,12.53
4336840,2356.0,54.680648,59,100,12.49
4337129,2392.0,54.680648,59,100,12.5
4337403,2404.0,55.302019,60,100,12.46
4337680,2413.0,55.92339,60,100,12.5
4337947,2453.0,55.92339,61,100,12.53
4338229,2447.0,56.544761,61,100,12.53
4338504,2453.0,57.166132,61,100,12.52
4338781,2469.0,57.166132,61,100,12.53
4339049,2490.0,57.787503,61,100,12.5
4339322,2501.0,57.787503,61,100,12.49
4339594,2519.0,58.408874,61,100,12.5
4339872,2525.0,58.408874,61,100,12.53
4340143,2548.0,59.030245,61,100,12.5
4340425,2556.0,59.651616000000004,61,100,12.49
4340703,2572.0,59.651616000000004,61,100,12.5
4340973,2573.0,60.272987,61,100,12.53
4341243,2603.0,60.272987,61,100,12.53
4341523,2626.0,60.894358000000004,61,100,12.53
4341795,2631.0,61.515729,61,100,12.49
4342074,2648.0,62.137100000000004,61,100,12.56
4342345,2677.0,62.137100000000004,61,100,12.53
4342627,2684.0,62.758471,61,100,12.5
4342896,2696.0,62.758471,61,100,12.53
4343178,2727.0,63.379842000000004,38,76,12.54
4343446,2698.0,63.379842000000004,33,44,12.48
4343729,2681.0,63.379842000000004,18,9,12.52
4343997,2616.0,62.758471,20,12,12.54
4344271,2356.0,62.758471,19,12,12.44
4344543,2079.0,62.137100000000004,18,12,12.52
4344815,1902.0,62.137100000000004,17,13,12.52
4345085,1868.0,60.894358000000004,17,12,12.49
4345365,1903.0,60.894358000000004,17,13,12.49
4345629,1832.0,59.651616000000004,17,12,12.49
4345914,1864.0,58.408874,17,13,12.5
4346183,1835.0,57.787503,17,13,12.5
4346454,1818.0,57.787503,30,67,12.5
4346718,1929.0,57.166132,49,100,12.52
4346993,2120.0,57.166132,57,100,12.49
4347262,2288.0,57.166132,63,100,12.46
4347541,2777.0,57.787503,65,100,12.49
4347806,2641.0,57.787503,64,100,12.5
4348210,2611.0,58.408874,63,100,12.53
4348476,2571.0,58.408874,63,100,12.46
4348752,2566.0,59.030245,63,100,12.54
4349028,2570.0,59.030245,63,100,12.53
4349308,2575.0,59.651616000000004,63,100,12.53
4349578,2565.0,59.651616000000004,63,100,12.5
4349852,2581.0,60.272987,63,100,12.53
4350123,2606.0,60.894358000000004,63,100,12.53
4350492,2627.0,60.894358000000004,63,100,12.53
4350767,2644.0,61.515729,64,100,12.48
4351047,2644.0,62.137100000000004,64,100,12.54
4351324,2660.0,62.137100000000004,64,100,12.53
4351604,2685.0,62.758471,64,100,12.53
4351885,2702.0,63.379842000000004,65,100,12.46
4352154,2708.0,63.379842000000004,65,100,12.53
4352430,2728.0,63.379842000000004,55,100,12.53
4352699,2737.0,64.001213,40,76,12.5
4352973,2714.0,64.001213,17,9,12.53
4353238,2699.0,63.379842000000004,20,12,12.49
4353512,2453.0,63.379842000000004,19,12,12.5
4353782,2109.0,63.379842000000004,18,12,12.53
4354057,1923.0,62.758471,17,12,12.48
4354334,1958.0,62.137100000000004,18,13,12.5
4354613,1935.0,62.137100000000004,17,12,12.53
4354882,1919.0,61.515729,17,12,12.49
4355158,1923.0,60.894358000000004,17,12,12.49
4355427,1899.0,59.651616000000004,17,13,12.52
4355708,1875.0,59.030245,17,12,12.5
4355983,1835.0,59.030245,17,13,12.46
4356263,1819.0,57.166132,17,13,12.5
4356542,1788.0,56.544761,17,12,12.46
4356815,1755.0,55.92339,17,12,12.49
4357085,1735.0,55.302019,17,13,12.48
4357364,1723.0,54.680648,16,13,12.46
4357635,1711.0,54.680648,17,13,12.49
4357910,1698.0,54.059277,17,13,12.53
4358179,1682.0,53.437906,16,14,12.49
4358453,1671.0,53.437906,16,13,12.49
4358719,1658.0,52.816535,16,13,12.53
4358991,1650.0,52.195164,24,31,12.5
4359262,1690.0,52.816535,30,60,12.53
4359539,1765.0,52.195164,32,61,12.5
4359806,1779.0,52.195164,32,59,12.53
4360081,1760.0,52.195164,32,60,12.5
4360353,1726.0,52.195164,32,60,12.52
4360630,1711.0,52.195164,39,81,12.5
4360895,1757.0,52.195164,49,100,12.49
4361169,1814.0,52.195164,43,100,12.48
4361439,1806.0,52.816535,51,100,12.53
4361719,1746.0,52.816535,51,100,12.53
4361990,1725.0,52.816535,51,100,12.54
4362271,1723.0,53.437906,51,100,12.52
4362542,1724.0,53.437906,51,100,12.46
4362815,1721.0,54.059277,51,100,12.5
4363084,1733.0,54.059277,51,100,12.46
4363359,1726.0,54.059277,51,100,12.52
4363629,1741.0,54.680648,51,100,12.46
4363912,1752.0,54.680648,51,100,12.5
4364179,1760.0,54.680648,51,100,12.5
4364454,1769.0,55.302019,51,100,12.5
4364725,1771.0,54.680648,51,100,12.49
4364999,1778.0,55.302019,52,100,12.52
4365267,1799.0,55.302019,53,100,12.52
4365543,2108.0,55.302019,58,100,12.5
4365818,2523.0,55.92339,60,100,12.49
4366119,2495.0,55.92339,61,100,12.48
4366388,2494.0,56.544761,60,100,12.46
4366663,2495.0,56.544761,59,100,12.53
4366934,2502.0,57.166132,38,85,12.46
4367207,2442.0,57.166132,36,69,12.46
4367477,2432.0,57.166132,36,69,12.53
4367754,2445.0,57.166132,36,69,12.54
4368021,2448.0,57.166132,35,65,12.53
4368295,2441.0,57.166132,34,57,12.54
4368565,2436.0,57.166132,34,59,12.53
4368842,2444.0,57.166132,34,59,12.5
4369110,2442.0,57.166132,34,59,12.53
4369384,2442.0,57.166132,34,59,12.53
4369659,2441.0,57.166132,34,56,12.53
4369943,2429.0,57.166132,34,55,12.53
4370212,2425.0,56.544761,33,53,12.54
4370486,2422.0,56.544761,33,53,12.53
4370760,2416.0,56.544761,33,53,12.53
4371044,2421.0,56.544761,33,52,12.53
4371313,2417.0,56.544761,34,54,12.53
4371587,2420.0,56.544761,36,75,12.5
4371862,2534.0,56.544761,38,78,12.49
4372136,2534.0,56.544761,38,80,12.53
4372413,2539.0,57.166132,38,83,12.54
4372687,2539.0,57.166132,38,84,12.49
4372970,2546.0,57.166132,38,85,12.55
4373237,2521.0,57.166132,39,91,12.52
4373513,2546.0,57.787503,44,100,12.48
4373777,2560.0,57.787503,58,100,12.49
4374051,2577.0,57.787503,60,100,12.54
4374327,2600.0,58.408874,60,100,12.53
4374606,2600.0,59.030245,56,100,12.55
4374878,2582.0,59.030245,38,83,12.49
4375152,2527.0,59.030245,36,73,12.53
4375422,2536.0,59.030245,37,73,12.53
4375698,2549.0,59.651616000000004,37,74,12.54
4375966,2567.0,59.651616000000004,37,74,12.48
4376247,2571.0,59.651616000000004,37,75,12.53
4376517,2559.0,59.651616000000004,37,74,12.53
4376791,2570.0,60.272987,37,74,12.53
4377063,2579.0,60.272987,37,74,12.54
4377339,2582.0,60.272987,37,74,12.48
4377606,2583.0,60.272987,37,73,12.5
4377879,2597.0,60.272987,37,74,12.54
4378142,2590.0,60.894358000000004,37,73,12.49
4378421,2601.0,60.894358000000004,37,74,12.54
4378687,2615.0,60.894358000000004,37,74,12.53
4378961,2618.0,60.894358000000004,37,73,12.53
4379234,2625.0,61.515729,37,73,12.55
4379512,2628.0,61.515729,37,74,12.54
4379783,2639.0,61.515729,37,72,12.53
4380062,2647.0,61.515729,37,72,12.5
4380343,2653.0,62.137100000000004,37,73,12.53
4380614,2659.0,62.137100000000004,37,73,12.52
4380883,2667.0,62.137100000000004,36,65,12.5
4381163,2654.0,62.137100000000004,35,60,12.52
4381442,2647.0,62.137100000000004,35,60,12.5
4381715,2650.0,62.137100000000004,35,59,12.5
4381984,2649.0,62.137100000000004,35,59,12.53
4382265,2656.0,62.137100000000004,35,60,12.52
4382535,2656.0,62.137100000000004,35,57,12.52
4382825,2651.0,62.137100000000004,34,55,12.55
4383095,2646.0,62.137100000000004,34,53,12.52
4383365,2644.0,62.137100000000004,34,53,12.53
4383636,2645.0,62.137100000000004,34,52,12.54
4383917,2646.0,62.137100000000004,34,52,12.55
4384186,2635.0,62.137100000000004,34,48,12.53
4384465,2630.0,62.137100000000004,17,9,12.5
4384737,2608.0,61.515729,20,11,12.53
4385044,2337.0,60.894358000000004,18,13,12.48
4385312,2015.0,60.894358000000004,17,12,12.53
4385594,1866.0,60.272987,17,12,12.5
4385863,1843.0,60.272987,17,12,12.46
4386144,1862.0,59.651616000000004,17,13,12.5
4386414,1827.0,58.408874,17,13,12.49
4386689,1829.0,57.787503,17,13,12.49
4386964,1804.0,57.166132,17,13,12.49
4387247,1768.0,55.92339,17,13,12.53
4387515,1744.0,55.302019,17,13,12.49
4387788,1720.0,54.059277,16,13,12.48
4388054,1686.0,53.437906,16,13,12.48
4388328,1659.0,52.816535,16,13,12.5
4388603,1645.0,51.573793,16,13,12.53
4388883,1627.0,51.573793,20,21,12.53
4389148,1651.0,51.573793,23,28,12.5
4389429,1560.0,50.331051,25,34,12.55
4389705,1646.0,50.331051,28,45,12.46
4389987,1671.0,50.331051,31,55,12.53
4390255,1694.0,49.70968,32,63,12.55
4390530,1705.0,49.70968,33,68,12.5
4390801,1657.0,49.088309,33,68,12.52
4391073,1622.0,49.088309,34,73,12.54
4391344,1618.0,49.088309,34,72,12.53
4391624,1587.0,49.088309,34,71,12.5
4391902,1575.0,49.088309,17,14,12.49
4392175,1549.0,48.466938,14,9,12.53
4392444,1537.0,48.466938,15,12,12.5
4392720,1530.0,47.845567,19,20,12.48
4392989,1523.0,47.224196,20,25,12.49
4393269,1551.0,47.845567,27,41,12.52
4393541,1634.0,47.845567,19,14,12.5
4393814,1587.0,47.845567,14,10,12.54
4394084,1543.0,47.845567,16,13,12.5
4394363,1505.0,47.224196,16,14,12.54
4394643,1461.0,47.845567,16,15,12.5
4394916,1358.0,47.845567,14,14,12.52
4395185,1350.0,47.224196,15,14,12.5
4395465,1474.0,47.224196,22,28,12.5
4395735,1496.0,47.224196,22,29,12.52
4396017,1524.0,47.224196,32,80,12.53
4396285,1667.0,47.224196,34,85,12.46
4396566,1709.0,47.845567,46,92,12.52
4396834,1823.0,47.845567,50,100,12.46
4397112,1878.0,48.466938,47,100,12.53
4397384,1769.0,48.466938,51,100,12.46
4397658,1617.0,49.088309,50,100,12.48
4397925,1761.0,49.088309,53,100,12.46
4398200,2190.0,49.088309,40,94,12.52
4398474,2194.0,49.70968,40,98,12.49
4398756,2223.0,49.70968,41,100,12.5
4399026,2211.0,50.331051,55,100,12.53
4399302,2229.0,50.952422,57,100,12.53
4399574,2241.0,50.952422,57,100,12.5
4399847,2249.0,51.573793,58,100,12.49
4400120,2265.0,51.573793,58,100,12.5
4400391,2269.0,52.195164,58,100,12.5
4400685,2282.0,52.816535,58,100,12.5
4400953,2323.0,52.816535,58,100,12.52
4401234,2329.0,53.437906,59,100,12.53
4401504,2351.0,54.059277,59,100,12.58
4401786,2351.0,54.680648,59,100,12.53
4402063,2374.0,54.680648,59,100,12.53
4402338,2394.0,55.302019,60,100,12.48
4402605,2422.0,55.92339,60,100,12.56
4402886,2434.0,55.92339,60,100,12.52
4403154,2439.0,56.544761,61,100,12.53
4403430,2451.0,57.166132,61,100,12.54
4403700,2469.0,57.166132,62,100,12.53
4403973,2474.0,57.787503,62,100,12.53
4404244,2497.0,58.408874,62,100,12.5
4404519,2518.0,58.408874,61,100,12.48
4404789,2548.0,59.030245,52,100,12.53
